"Bus","Direction","coord_x","coord_y","Arret","Code"
"36","Konkel","50.832776","4.395098","Onze novembre","1806"
"36","Konkel","50.832262","4.398902","Roi Vainqueur","1807"
"36","Konkel","0.0","0.0","Thieffry","1808"
"36","Konkel","50.831532","4.404636","Boileau","1809"
"36","Konkel","50.828736","4.407927","Baron de Castro","1810"
"36","Konkel","50.826613","4.411843","Dreve de Nivelles","1811"
"36","Konkel","50.824949","4.414481","Mouettes","1812"
"36","Konkel","50.827185","4.418216","Chant d'Oiseau","1813"
"36","Konkel","0.0","0.0","Ocean Atlantique","1814"
"36","Konkel","50.833278","4.423319","Mostinck","1815"
"36","Konkel","50.834526","4.427011","Chien Vert","1816"
"36","Konkel","0.0","0.0","Woluwe","5505"
"36","Konkel","0.0","0.0","Musee du Tram","5506"
"36","Konkel","50.831355","4.438022","Kelle","1818"
"36","Konkel","50.831505","4.443601","Mertens","1819"
"36","Konkel","50.832914","4.446811","Mareyde","1834"
"36","Konkel","50.831355","4.452487","Rue au Bois","1821"
"36","Konkel","50.828404","4.456072","Manoir d'Anjou","1822"
"36","Konkel","50.825859","4.457146","Vander Meerschen","1823"
"36","Konkel","50.828371","4.463041","Sainte-Alix","1825"
"36","Konkel","50.832614","4.463859","Paddock","1826"
"36","Konkel","50.836926","4.467474","Bouleaux","1835"
"36","Konkel","0.0","0.0","Stockel","1879"
"36","Konkel","50.841346","4.459774","Gersis","1828"
"36","Konkel","50.842247","4.456538","Val des Seigneurs","1829"
"36","Schuman","50.842081","4.450887","Konkel","1830"
"36","Schuman","50.841905","4.456992","Val des Seigneurs","1846"
"36","Schuman","50.841094","4.459887","Gersis","1847"
"36","Schuman","0.0","0.0","Stockel","1848"
"36","Schuman","50.836980","4.467233","Bouleaux","1840"
"36","Schuman","50.833162","4.463477","Paddock","1850"
"36","Schuman","50.828542","4.462659","Sainte-Alix","1851"
"36","Schuman","50.825841","4.456976","Vander Meerschen","1852"
"36","Schuman","50.829285","4.455393","Manoir d'Anjou","1853"
"36","Schuman","50.831085","4.452259","Rue au Bois","1854"
"36","Schuman","50.832842","4.446584","Mareyde","1841"
"36","Schuman","50.831577","4.443672","Mertens","1856"
"36","Schuman","50.831410","4.437824","Kelle","1857"
"36","Schuman","0.0","0.0","Woluwe","1858"
"36","Schuman","50.834884","4.429254","Chien Vert","1859"
"36","Schuman","50.833549","4.420338","Jules Cesar","1860"
"36","Schuman","50.830997","4.418305","Ocean Atlantique","1861"
"36","Schuman","50.827977","4.418103","Chant d'Oiseau","1862"
"36","Schuman","50.825020","4.415290","Mouettes","1863"
"36","Schuman","50.826037","4.412736","Dreve de Nivelles","1864"
"36","Schuman","50.828780","4.408268","Baron de Castro","1865"
"36","Schuman","50.832162","4.404083","Boileau","1866"
"36","Schuman","0.0","0.0","Thieffry","1867"
"36","Schuman","50.832883","4.398917","Roi Vainqueur","1868"
"36","Schuman","50.832802","4.395936","Onze Novembre","1869"
"36","Schuman","50.831177","4.389945","La Chasse","1870"
"36","Schuman","0.0","0.0","Louis Hap","1871"
"36","Schuman","0.0","0.0","Leman","1872"
"36","Schuman","50.839106","4.385817","Nerviens","1873"
"36","Schuman","0.0","0.0","Breydel","1417"
"36","Schuman","50.842675","4.383504","Schuman","3399"
"38","Heros","0.0","0.0","Anspach-De Brouckere","1576"
"38","Heros","0.0","0.0","Assaut","1575"
"38","Heros","0.0","0.0","Gare Centrale","3264"
"38","Heros","50.844123","4.359055","Bozar","3502"
"38","Heros","50.842487","4.358970","Royale","3503"
"38","Heros","0.0","0.0","Trone","1130"
"38","Heros","50.839853","4.369348","Science","1729"
"38","Heros","0.0","0.0","Luxembourg","1907"
"38","Heros","0.0","0.0","Parnasse","1908"
"38","Heros","50.832940","4.374842","Blyckaerts","1909"
"38","Heros","50.830855","4.373536","Malibran","1910"
"38","Heros","50.828059","4.371676","Flagey","3122"
"38","Heros","50.825713","4.369547","Biarritz","1903"
"38","Heros","50.823546","4.367574","Vleurgat","1912"
"38","Heros","50.819645","4.366240","Van Eyck","1913"
"38","Heros","50.817425","4.366481","Patton","1914"
"38","Heros","50.815564","4.367063","Bascule","1915"
"38","Heros","50.812013","4.367134","Longchamp","1916"
"38","Heros","50.811096","4.362452","Gossart","1917"
"38","Heros","50.809738","4.365162","Montjoie","1918"
"38","Heros","50.806484","4.366326","Rene Gobert","1919"
"38","Heros","50.803796","4.361786","Floride","1920"
"38","Heros","50.804353","4.356523","Houzeau","1921"
"38","Heros","50.803921","4.349047","Statuaires","1942"
"38","De Brouckere","0.0","0.0","Heros","9024"
"38","De Brouckere","50.803912","4.349486","Statuaires","1943"
"38","De Brouckere","50.804317","4.354863","Zeecrabbe","1968"
"38","De Brouckere","50.804084","4.358041","Houzeau","1969"
"38","De Brouckere","50.803733","4.361942","Floride","1970"
"38","De Brouckere","50.806340","4.366482","Rene Gobert","1971"
"38","De Brouckere","50.810053","4.364538","Montjoie","1972"
"38","De Brouckere","50.811069","4.362608","Gossart","1973"
"38","De Brouckere","50.811977","4.367858","Longchamp","5255"
"38","De Brouckere","50.814988","4.368213","Bascule","5256"
"38","De Brouckere","50.816040","4.367006","Bascule","1975"
"38","De Brouckere","50.821452","4.366581","Van Eyck","1976"
"38","De Brouckere","50.823510","4.367886","Vleurgat","1977"
"38","De Brouckere","50.825848","4.369774","Biarritz","1986"
"38","De Brouckere","50.828284","4.372031","Flagey","6112"
"38","De Brouckere","50.830576","4.373493","Malibran","1980"
"38","De Brouckere","50.833192","4.374799","Blyckaerts","1981"
"38","De Brouckere","0.0","0.0","Parnasse","1982"
"38","De Brouckere","0.0","0.0","Luxembourg","4367"
"38","De Brouckere","50.839952","4.369107","Science","1776"
"38","De Brouckere","0.0","0.0","Trone","1163"
"38","De Brouckere","0.0","0.0","Ducale","1990"
"38","De Brouckere","50.842748","4.358813","Royale","3567"
"38","De Brouckere","0.0","0.0","Bozar","3568"
"38","De Brouckere","0.0","0.0","Gare Centrale","3322"
"38","De Brouckere","0.0","0.0","Arenberg","1502"
"38","De Brouckere","0.0","0.0","De Brouckere","1501"
"41","Heros","50.812231","4.429126","Herrmann-Debroux","2050"
"41","Heros","50.812483","4.428388","Herrmann-Debroux","1754"
"41","Heros","0.0","0.0","Demey","2724"
"41","Heros","50.814222","4.419678","Vignette","4407"
"41","Heros","50.812820","4.417406","Pecheries","4452"
"41","Heros","50.810869","4.418468","Tritomas","4449"
"41","Heros","50.810259","4.416127","Archiducs","4454"
"41","Heros","50.811007","4.411190","Hannetons","4455"
"41","Heros","50.810757","4.407004","Loutrier","4456"
"41","Heros","50.810030","4.403172","Keym","4358"
"41","Heros","50.809788","4.399271","Watermael Gare","2079"
"41","Heros","50.806201","4.400573","Bien-Faire","2107"
"41","Heros","50.803864","4.399607","Dries","2016"
"41","Heros","50.801473","4.396939","Futaie","2018"
"41","Heros","50.801438","4.393009","Boondael Gare","5451"
"41","Heros","0.0","0.0","Sapiniere","2045"
"41","Heros","50.799463","4.379178","Gendarmes","5458"
"41","Heros","0.0","0.0","Montana","2761"
"41","Heros","50.801459","4.373603","Vert Chasseur","2762"
"41","Heros","50.804785","4.368468","Hopital Sainte-Elisabeth","2763"
"41","Heros","50.803796","4.361786","Floride","1920"
"41","Heros","50.804353","4.356523","Houzeau","1921"
"41","Heros","50.803921","4.349047","Statuaires","1942"
"41","Herrmann-Debroux","0.0","0.0","Heros","9024"
"41","Herrmann-Debroux","0.0","0.0","Statuaires","2722"
"41","Herrmann-Debroux","0.0","0.0","Hopital Deux Alice","2712"
"41","Herrmann-Debroux","0.0","0.0","Houzeau","2130"
"41","Herrmann-Debroux","50.803733","4.361942","Floride","1970"
"41","Herrmann-Debroux","50.804785","4.368837","Hopital Sainte-Elisabeth","2714"
"41","Herrmann-Debroux","50.802349","4.372922","Vert Chasseur","2715"
"41","Herrmann-Debroux","0.0","0.0","Montana","2716"
"41","Herrmann-Debroux","50.799427","4.379305","Gendarmes","2721"
"41","Herrmann-Debroux","0.0","0.0","Sapiniere","2731"
"41","Herrmann-Debroux","50.801169","4.393449","Boondael Gare","5416"
"41","Herrmann-Debroux","50.801644","4.396910","Futaie","2074"
"41","Herrmann-Debroux","50.804133","4.400260","Dries","2076"
"41","Herrmann-Debroux","50.806255","4.400659","Bien-Faire","2115"
"41","Herrmann-Debroux","50.809680","4.399398","Watermael Gare","2080"
"41","Herrmann-Debroux","50.809616","4.403442","Keym","4310"
"41","Herrmann-Debroux","50.810748","4.407132","Loutrier","4401"
"41","Herrmann-Debroux","50.810899","4.411502","Hannetons","4402"
"41","Herrmann-Debroux","50.809495","4.416849","Archiducs","4403"
"41","Herrmann-Debroux","50.810914","4.418795","Tritomas","4408"
"41","Herrmann-Debroux","50.813198","4.417236","Pecheries","4405"
"41","Herrmann-Debroux","50.813655","4.419876","Vignette","3549"
"41","Herrmann-Debroux","0.0","0.0","Demey","3548"
"41","Herrmann-Debroux","50.812231","4.429126","Herrmann-Debroux","2050"
"42","Transvaal","50.866134","4.453828","Viaduc E 40","2015"
"42","Transvaal","0.0","0.0","Viaduc E 40","2006"
"42","Transvaal","50.864181","4.456779","Thumas","2029"
"42","Transvaal","50.862527","4.457415","Saint-Antoine","2017"
"42","Transvaal","50.860156","4.454896","Annecy","2025"
"42","Transvaal","50.856356","4.450188","Lenneke Mare","9851"
"42","Transvaal","0.0","0.0","Hof Ter Musschen","2036"
"42","Transvaal","50.852840","4.452738","UCL Saint-Luc","2069"
"42","Transvaal","50.852577","4.455237","Dunette","2027"
"42","Transvaal","50.854452","4.447756","Hof Ter Musschen","9853"
"42","Transvaal","50.853934","4.443424","Thiry-Woluwe","2028"
"42","Transvaal","50.854908","4.438909","Marcel Thiry","1553"
"42","Transvaal","50.852490","4.437386","Peupliers","1554"
"42","Transvaal","50.851026","4.434771","Charmille","1550"
"42","Transvaal","0.0","0.0","Roodebeek","1577"
"42","Transvaal","50.847230","4.439182","Vellemolen","1305"
"42","Transvaal","50.845271","4.438100","Debecker","1998"
"42","Transvaal","50.839843","4.435678","Voot","2003"
"42","Transvaal","50.837228","4.434652","Fabry","2004"
"42","Transvaal","0.0","0.0","Parc des Sources","2005"
"42","Transvaal","0.0","0.0","Woluwe","1817"
"42","Transvaal","0.0","0.0","Empain","2007"
"42","Transvaal","0.0","0.0","Val Duchesse","2008"
"42","Transvaal","50.818551","4.427289","Rond-point du Souverain","2009"
"42","Transvaal","0.0","0.0","Auderghem-Shopping","1730"
"42","Transvaal","50.812357","4.429112","Herrmann-Debroux","2046"
"42","Transvaal","50.811996","4.431764","Schoonejans","1723"
"42","Transvaal","50.809898","4.436174","Sacre Coeur","1724"
"42","Viaduc","50.808245","4.435562","Transvaal","1725"
"42","Viaduc","50.810330","4.435664","Sacre Coeur","1752"
"42","Viaduc","50.811842","4.432488","Schoonejans","1753"
"42","Viaduc","50.812483","4.428388","Herrmann-Debroux","1754"
"42","Viaduc","0.0","0.0","Auderghem-Shopping","2061"
"42","Viaduc","50.818479","4.427715","Rond-point du Souverain","2058"
"42","Viaduc","0.0","0.0","Val Duchesse","2059"
"42","Viaduc","0.0","0.0","Empain","2060"
"42","Viaduc","0.0","0.0","Woluwe","1858"
"42","Viaduc","0.0","0.0","Parc des Sources","2062"
"42","Viaduc","50.838090","4.435377","Fabry","2063"
"42","Viaduc","50.840624","4.436772","Voot","2064"
"42","Viaduc","50.846763","4.439351","Vellemolen","2065"
"42","Viaduc","0.0","0.0","Roodebeek","1530"
"42","Viaduc","50.850757","4.434245","Charmille","1540"
"42","Viaduc","50.852876","4.437997","Peupliers","1525"
"42","Viaduc","50.854790","4.440301","Marcel Thiry","1551"
"42","Viaduc","50.854805","4.445186","Thiry-Woluwe","2022"
"42","Viaduc","0.0","0.0","Hof Ter Musschen","2040"
"42","Viaduc","50.852840","4.452738","UCL Saint-Luc","2084"
"42","Viaduc","50.852577","4.455237","Dunette","2085"
"42","Viaduc","50.856491","4.450316","Lenneke Mare","9876"
"42","Viaduc","50.860030","4.454825","Annecy","2071"
"42","Viaduc","0.0","0.0","Saint-Antoine","2075"
"42","Viaduc","50.864784","4.456694","Thumas","2087"
"43","Vivier d'Oie ","50.803326","4.342649","Heros","1951"
"43","Vivier d'Oie ","50.800529","4.337104","Globe","1984"
"43","Vivier d'Oie ","50.797868","4.336226","Rittweger","1926"
"43","Vivier d'Oie ","0.0","0.0","Trois Arbres","1928"
"43","Vivier d'Oie ","0.0","0.0","Uccle Calevoet","5817"
"43","Vivier d'Oie ","50.789489","4.333821","Engeland","1929"
"43","Vivier d'Oie ","0.0","0.0","Chateau d'Or","1930"
"43","Vivier d'Oie ","50.784248","4.332705","Bigarreaux","1931"
"43","Vivier d'Oie ","50.781047","4.332395","Griottes","1932"
"43","Vivier d'Oie ","0.0","0.0","Moensberg Station","1933"
"43","Vivier d'Oie ","0.0","0.0","Bourdon","1934"
"43","Vivier d'Oie ","50.773299","4.335988","Braves","1935"
"43","Vivier d'Oie ","50.774118","4.338979","Linkebeek Gare","1936"
"43","Vivier d'Oie ","50.776788","4.339090","Hospices","1944"
"43","Vivier d'Oie ","50.779610","4.338295","Homborch","1938"
"43","Vivier d'Oie ","50.782011","4.341228","Gazelle","2099"
"43","Vivier d'Oie ","50.780305","4.349198","Pasteur","2112"
"43","Vivier d'Oie ","50.778337","4.354473","Verrewinkel","2103"
"43","Vivier d'Oie ","50.782670","4.357010","Gui","2104"
"43","Vivier d'Oie ","0.0","0.0","Kauwberg","2113"
"43","Vivier d'Oie ","50.792505","4.359958","De Wansijn","1739"
"43","Vivier d'Oie ","0.0","0.0","Place Saint-Job","1740"
"43","Vivier d'Oie ","50.794537","4.366113","Place Saint-Job","2108"
"43","Vivier d'Oie ","0.0","0.0","Vivier d'Oie","2110"
"43","Heros","0.0","0.0","Vivier d'Oie","2109"
"43","Heros","50.794717","4.366752","Place Saint-Job","2152"
"43","Heros","0.0","0.0","Place Saint-Job","1735"
"43","Heros","50.792217","4.359036","De Wansijn","1736"
"43","Heros","0.0","0.0","De Wansijn","2154"
"43","Heros","0.0","0.0","Kauwberg","2114"
"43","Heros","50.782373","4.356840","Gui","2156"
"43","Heros","50.778040","4.354289","Verrewinkel","2157"
"43","Heros","50.780341","4.349113","Pasteur","2161"
"43","Heros","50.782155","4.341157","Gazelle","2167"
"43","Heros","50.779458","4.338791","Homborch","2168"
"43","Heros","0.0","0.0","Biches","2169"
"43","Heros","50.776303","4.342422","Cabris","1953"
"43","Heros","50.774064","4.338738","Linkebeek Gare","1954"
"43","Heros","50.773632","4.335874","Braves","1955"
"43","Heros","0.0","0.0","Bourdon","1956"
"43","Heros","0.0","0.0","Moensberg Station","1957"
"43","Heros","0.0","0.0","Griottes","1958"
"43","Heros","50.784023","4.332988","Bigarreaux","1959"
"43","Heros","0.0","0.0","Chateau d'Or","1960"
"43","Heros","0.0","0.0","Engeland","1961"
"43","Heros","50.791242","4.332898","Uccle Calevoet","1962"
"43","Heros","0.0","0.0","Trois Arbres","1995"
"43","Heros","0.0","0.0","Rittweger","1964"
"43","Heros","50.800637","4.337458","Globe","1985"
"43","Heros","50.803542","4.341571","Heros","5058"
"45","Saint-Vincent","0.0","0.0","Roodebeek","1537"
"45","Saint-Vincent","50.850757","4.434245","Charmille","1540"
"45","Saint-Vincent","50.852876","4.437997","Peupliers","1525"
"45","Saint-Vincent","50.855618","4.438981","Marcel Thiry","1531"
"45","Saint-Vincent","0.0","0.0","Tractebel","1532"
"45","Saint-Vincent","0.0","0.0","Gulledelle","1536"
"45","Saint-Vincent","50.855498","4.428174","Gulledelle","1533"
"45","Saint-Vincent","50.860617","4.420453","Ciceron","1534"
"45","Saint-Vincent","0.0","0.0","De Lombaerde","1538"
"45","Saint-Vincent","50.859657","4.414231","Paduwa","1535"
"45","Saint-Vincent","50.861276","4.412642","Guillaume","3402"
"45","Saint-Vincent","50.865053","4.408995","Dunant","3403"
"45","Saint-Vincent","50.867930","4.406426","Loisirs","3404"
"45","Saint-Vincent","0.0","0.0","Permeke","3416"
"45","Saint-Vincent","50.871958","4.403830","Hoedemaekers","3306"
"45","Saint-Vincent","50.874341","4.403888","Oud-Kapelleke","3420"
"45","Saint-Vincent","0.0","0.0","Bordet Station","3278"
"45","Saint-Vincent","50.882600","4.407090","Vandenhoven","3126"
"45","Roodebeek","0.0","0.0","Saint-Vincent","9290"
"45","Roodebeek","50.882205","4.407163","Vandenhoven","3176"
"45","Roodebeek","0.0","0.0","Bordet Station","3205"
"45","Roodebeek","50.874152","4.403007","Oud-Kapelleke","2924"
"45","Roodebeek","50.871770","4.403872","Hoedemaekers","3361"
"45","Roodebeek","0.0","0.0","Permeke","3471"
"45","Roodebeek","50.867930","4.406270","Loisirs","3458"
"45","Roodebeek","50.863443","4.410272","Dunant","3459"
"45","Roodebeek","50.861096","4.412542","Guillaume","3460"
"45","Roodebeek","50.859324","4.415637","Paduwa","3461"
"45","Roodebeek","50.860337","4.421547","Ciceron","3462"
"45","Roodebeek","50.855561","4.428543","Gulledelle","3463"
"45","Roodebeek","0.0","0.0","Gulledelle","3465"
"45","Roodebeek","0.0","0.0","Tractebel","3464"
"45","Roodebeek","50.854908","4.438909","Marcel Thiry","1553"
"45","Roodebeek","50.852490","4.437386","Peupliers","1554"
"45","Roodebeek","50.851026","4.434771","Charmille","1550"
"45","Roodebeek","0.0","0.0","Roodebeek","1577"
"46","De Brouckere","50.841803","4.286873","Moortebeek","1201"
"46","De Brouckere","50.838026","4.284196","Westland Shopping","1203"
"46","De Brouckere","50.834966","4.280497","Pommier","1487"
"46","De Brouckere","50.833206","4.282487","Sibelius","3752"
"46","De Brouckere","50.829214","4.281586","Neerpede","3751"
"46","De Brouckere","50.829451","4.286071","Vanhellemont","3756"
"46","De Brouckere","50.831225","4.290057","Scherdemael","3755"
"46","De Brouckere","50.833457","4.295192","Hopital Joseph Bracops","2319"
"46","De Brouckere","50.835330","4.299476","De Linde","2518"
"46","De Brouckere","0.0","0.0","Saint-Guidon","2256"
"46","De Brouckere","0.0","0.0","Resistance","2257"
"46","De Brouckere","0.0","0.0","Douvres","6858"
"46","De Brouckere","50.837020","4.318582","Cureghem","2259"
"46","De Brouckere","50.839207","4.323321","Albert I","2260"
"46","De Brouckere","50.841816","4.330106","Clemenceau","2261"
"46","De Brouckere","50.843741","4.335201","Liverpool","2262"
"46","De Brouckere","50.844731","4.338892","Porte d'Anderlecht","2263"
"46","De Brouckere","50.846602","4.343648","Buanderie","2264"
"46","De Brouckere","0.0","0.0","Bourse","2265"
"46","De Brouckere","0.0","0.0","Parking 58","2253"
"46","Moortebeek","0.0","0.0","De Brouckere","2270"
"46","Moortebeek","50.848311","4.346601","Bourse","2212"
"46","Moortebeek","0.0","0.0","Buanderie","2213"
"46","Moortebeek","50.844911","4.338679","Porte d'Anderlecht","2214"
"46","Moortebeek","50.843561","4.333980","Liverpool","2215"
"46","Moortebeek","50.841816","4.329864","Clemenceau","2216"
"46","Moortebeek","50.839135","4.322910","Albert I","2217"
"46","Moortebeek","50.836822","4.318057","Cureghem","2218"
"46","Moortebeek","50.836065","4.313969","Douvres","6809"
"46","Moortebeek","50.835642","4.311500","Resistance","2220"
"46","Moortebeek","0.0","0.0","Saint-Guidon","2535"
"46","Moortebeek","0.0","0.0","Saint-Guidon","2320"
"46","Moortebeek","50.833030","4.302815","Meir","2323"
"46","Moortebeek","50.835428","4.298979","De Linde","2373"
"46","Moortebeek","50.833340","4.294922","Hopital Joseph Bracops","2375"
"46","Moortebeek","50.830981","4.289291","Scherdemael","3713"
"46","Moortebeek","50.829469","4.285830","Vanhellemont","3712"
"46","Moortebeek","50.829349","4.281742","Neerpede","3718"
"46","Moortebeek","50.833404","4.282615","Sibelius","3717"
"46","Moortebeek","50.838385","4.284139","Westland Shopping","1261"
"46","Moortebeek","50.841803","4.286873","Moortebeek","1201"
"47","Vilvorde","0.0","0.0","De Brouckere","2350"
"47","Vilvorde","0.0","0.0","Parking 58","2253"
"47","Vilvorde","50.852420","4.351157","Beguinage","2267"
"47","Vilvorde","0.0","0.0","Yser","2235"
"47","Vilvorde","50.859189","4.354777","Nicolay","2269"
"47","Vilvorde","50.861742","4.356296","WTC","9026"
"47","Vilvorde","50.864161","4.357517","Glibert","2271"
"47","Vilvorde","50.867127","4.359235","Destouvelles","2204"
"47","Vilvorde","50.871633","4.360831","Jules de Trooz","6168"
"47","Vilvorde","0.0","0.0","Mabru","2200"
"47","Vilvorde","0.0","0.0","Quai des Usines","2201"
"47","Vilvorde","0.0","0.0","Van Praet","5770"
"47","Vilvorde","0.0","0.0","Avant-Port","2309"
"47","Vilvorde","0.0","0.0","Heembeek","2310"
"47","Vilvorde","50.891587","4.381573","Pres Communs","2311"
"47","Vilvorde","50.894356","4.382654","Zavelput","2312"
"47","Vilvorde","50.895290","4.388269","Peter Benoit","2313"
"47","Vilvorde","50.895756","4.394267","Ramier","2314"
"47","Vilvorde","50.899306","4.399017","Chemin Vert","2315"
"47","Vilvorde","50.902785","4.398081","Trassersweg","2316"
"47","Vilvorde","50.905166","4.401793","Antoon van Oss","2317"
"47","Vilvorde","50.906156","4.396363","Dghr Domaine Militaire","3064"
"47","Vilvorde","0.0","0.0","CRS","2321"
"47","Vilvorde","0.0","0.0","Hopital Militaire","3001"
"47","Vilvorde","50.910302","4.390863","Hoogveld","9609"
"47","Vilvorde","50.914183","4.399070","VTM","9608"
"47","Vilvorde","50.916870","4.402257","Twee Leeuwenweg","9607"
"47","Vilvorde","50.919385","4.408232","Ennepetal","9631"
"47","Vilvorde","50.921057","4.409300","Minnemolen","9626"
"47","Vilvorde","50.922736","4.413781","Vlierkens","9627"
"47","Vilvorde","50.926373","4.423329","Kerk Vilvoorde","9783"
"47","Vilvorde","50.925957","4.427069","Heldenplein","9780"
"47","Vilvorde","0.0","0.0","Vilvorde Station","9784"
"47","De Brouckere","0.0","0.0","Vilvorde Station","9784"
"47","De Brouckere","50.926173","4.426756","Heldenplein","9786"
"47","De Brouckere","50.926445","4.422916","Kerk Vilvoorde","9787"
"47","De Brouckere","50.924038","4.416442","Sportcomplex","9788"
"47","De Brouckere","50.923142","4.409558","Jordaen","9707"
"47","De Brouckere","50.921031","4.406413","Minnemolen","9605"
"47","De Brouckere","50.919529","4.406511","Ennepetal","9606"
"47","De Brouckere","50.916906","4.402072","Twee Leeuwenweg","9632"
"47","De Brouckere","50.914156","4.397676","VTM","9634"
"47","De Brouckere","50.910131","4.390820","Hoogveld","9635"
"47","De Brouckere","50.907488","4.388701","Hopital Militaire","2352"
"47","De Brouckere","0.0","0.0","CRS","2353"
"47","De Brouckere","50.906102","4.396434","Dghr Domaine Militaire","3002"
"47","De Brouckere","50.905094","4.401523","Antoon van Oss","2358"
"47","De Brouckere","50.902623","4.397939","Trassersweg","2359"
"47","De Brouckere","50.899117","4.398960","Chemin Vert","2360"
"47","De Brouckere","50.895882","4.395191","Ramier","2361"
"47","De Brouckere","0.0","0.0","Peter Benoit","2362"
"47","De Brouckere","50.894607","4.382569","Zavelput","2363"
"47","De Brouckere","50.891956","4.382028","Pres Communs","2364"
"47","De Brouckere","0.0","0.0","Heembeek","2374"
"47","De Brouckere","50.881565","4.373129","Van Praet","2376"
"47","De Brouckere","0.0","0.0","Quai des Usines","2300"
"47","De Brouckere","0.0","0.0","Mabru","2318"
"47","De Brouckere","50.871388","4.360953","Jules de Trooz","6103"
"47","De Brouckere","50.868871","4.362104","Masui","6123"
"47","De Brouckere","50.867208","4.359135","Destouvelles","2203"
"47","De Brouckere","50.864233","4.357417","Glibert","2207"
"47","De Brouckere","50.861751","4.356097","WTC","9025"
"47","De Brouckere","50.858919","4.354478","Nicolay","2209"
"47","De Brouckere","0.0","0.0","Yser","2236"
"47","De Brouckere","0.0","0.0","Beguinage","2211"
"48","Uccle Stalle","0.0","0.0","Bourse","1701"
"48","Uccle Stalle","0.0","0.0","Saint-Jean","1702"
"48","Uccle Stalle","50.841731","4.353972","Grand Sablon","1703"
"48","Uccle Stalle","50.840904","4.350565","Chapelle","1167"
"48","Uccle Stalle","50.837424","4.346875","Jeu de Balle","1168"
"48","Uccle Stalle","50.834403","4.343214","Porte de Hal","1169"
"48","Uccle Stalle","50.833765","4.342292","Fontainas","2418"
"48","Uccle Stalle","50.830628","4.344210","Parvis de Saint-Gilles","2402"
"48","Uccle Stalle","0.0","0.0","Barriere","1218"
"48","Uccle Stalle","50.825323","4.338635","Combaz","2404"
"48","Uccle Stalle","50.824360","4.335499","Rochefort","5115"
"48","Uccle Stalle","50.821348","4.334025","Laine","2407"
"48","Uccle Stalle","50.820882","4.338183","Mont Kemmel","2408"
"48","Uccle Stalle","50.821413","4.341859","Albert","2957"
"48","Uccle Stalle","50.818572","4.340952","Timmermans","5810"
"48","Uccle Stalle","50.816262","4.339974","Moliere-Longchamp","5811"
"48","Uccle Stalle","50.816234","4.335873","Altitude Cent","2410"
"48","Uccle Stalle","0.0","0.0","Duden","2411"
"48","Uccle Stalle","50.810676","4.329038","Domaine","2412"
"48","Uccle Stalle","50.807026","4.328460","Forestoise","2413"
"48","Uccle Stalle","50.804320","4.327880","Decroly","2414"
"48","Uccle Stalle","50.802945","4.330492","Aulne","2415"
"48","Uccle Stalle","0.0","0.0","Victor Allard","2416"
"48","Bourse","0.0","0.0","Uccle Stalle","2417"
"48","Bourse","50.800733","4.327330","Victor Allard","2452"
"48","Bourse","0.0","0.0","Decroly","2453"
"48","Bourse","0.0","0.0","Forestoise","2454"
"48","Bourse","50.810937","4.329151","Domaine","2455"
"48","Bourse","50.814758","4.332909","Duden","2456"
"48","Bourse","50.816279","4.336171","Altitude Cent","2457"
"48","Bourse","50.816405","4.340144","Moliere-Longchamp","5858"
"48","Bourse","50.818968","4.341236","Timmermans","5859"
"48","Bourse","50.821665","4.341617","Albert","2934"
"48","Bourse","50.821115","4.337800","Mont Kemmel","2459"
"48","Bourse","50.821061","4.334649","Laine","2460"
"48","Bourse","50.824414","4.336010","Rochefort","2462"
"48","Bourse","50.825314","4.339089","Combaz","2463"
"48","Bourse","0.0","0.0","Barriere","5160"
"48","Bourse","50.830205","4.344579","Parvis de Saint-Gilles","2465"
"48","Bourse","50.832597","4.344237","Porte de Hal","2467"
"48","Bourse","50.834700","4.346152","Hopital Saint-Pierre","1125"
"48","Bourse","50.837425","4.349033","Jeu de Balle","1126"
"48","Bourse","50.841246","4.351814","Chapelle","1127"
"48","Bourse","0.0","0.0","Saint-Jean","1771"
"48","Bourse","0.0","0.0","Plattesteen","1772"
"49","Bockstael","50.836335","4.337833","Gare du Midi","2531"
"49","Bockstael","50.834096","4.335818","Suede","2539"
"49","Bockstael","50.831389","4.332229","Avenue du Roi","2544"
"49","Bockstael","50.827135","4.327179","Orban","2553"
"49","Bockstael","50.824159","4.325394","Wiels","2546"
"49","Bockstael","50.822171","4.321734","Charroi","2551"
"49","Bockstael","50.823499","4.316113","Ile Sainte-Helene","2556"
"49","Bockstael","0.0","0.0","Digue du Canal","2557"
"49","Bockstael","50.827044","4.305009","Van Kalken","2550"
"49","Bockstael","50.828949","4.302693","Aristide Briand","2252"
"49","Bockstael","0.0","0.0","Veeweyde","2580"
"49","Bockstael","50.832176","4.302036","Meir","2254"
"49","Bockstael","0.0","0.0","Saint-Guidon","2256"
"49","Bockstael","0.0","0.0","Maison d'Erasme","2562"
"49","Bockstael","50.839235","4.306881","Beaute","2560"
"49","Bockstael","50.841903","4.303243","Jacob Smits","2561"
"49","Bockstael","50.843753","4.300032","Paulsen","1257"
"49","Bockstael","50.844272","4.296382","Peterbos","2579"
"49","Bockstael","50.847402","4.299103","Prince de Liege","2564"
"49","Bockstael","50.851655","4.300702","Machtens","2565"
"49","Bockstael","0.0","0.0","Candries","2566"
"49","Bockstael","50.856901","4.309400","Leroy","2567"
